State/UT,District,Year,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Protection of Civil Rights Act,Prevention of Atrocities (POA) Act,Other Crimes Against SCs
MANIPUR,IMPHAL WEST,2011,0,0,0,0,0,0,0,0,0,1
MANIPUR,SENAPATI,2011,0,0,0,0,0,0,0,0,0,0
MANIPUR,TAMENGLONG,2011,0,0,0,0,0,0,0,0,0,0
MANIPUR,THOUBAL,2011,0,0,0,0,0,0,0,0,0,0
MANIPUR,UKHRUL,2011,0,0,0,0,0,0,0,0,0,0
MANIPUR,TOTAL,2011,0,0,0,0,0,0,0,0,0,1
MEGHALAYA,GARO HILLS EAST,2011,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS SOUTH,2011,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS WEST,2011,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,2011,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS EAST,2011,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS WEST,2011,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,RI-BHOI,2011,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,TOTAL,2011,0,0,0,0,0,0,0,0,0,0
MIZORAM,AIZAWL,2011,0,0,0,0,0,0,0,0,0,0
MIZORAM,CHAMPHAI,2011,0,0,0,0,0,0,0,0,0,0
MIZORAM,KOLASIB,2011,0,0,0,0,0,0,0,0,0,0
MIZORAM,LAWNGTLAI,2011,0,0,0,0,0,0,0,0,0,0
MIZORAM,LUNGLEI,2011,0,0,0,0,0,0,0,0,0,0
MIZORAM,MAMIT,2011,0,0,0,0,0,0,0,0,0,0
MIZORAM,SAIHA,2011,0,0,0,0,0,0,0,0,0,0
MIZORAM,SERCHHIP,2011,0,0,0,0,0,0,0,0,0,0
MIZORAM,TOTAL,2011,0,0,0,0,0,0,0,0,0,0
NAGALAND,DIMAPUR,2011,0,0,0,0,0,0,0,0,0,0
NAGALAND,KIPHIRE,2011,0,0,0,0,0,0,0,0,0,0
NAGALAND,KOHIMA,2011,0,0,0,0,0,0,0,0,0,0
NAGALAND,LONGLENG,2011,0,0,0,0,0,0,0,0,0,0
NAGALAND,MOKOKCHUNG,2011,0,0,0,0,0,0,0,0,0,0
NAGALAND,MON,2011,0,0,0,0,0,0,0,0,0,0
NAGALAND,PEREN,2011,0,0,0,0,0,0,0,0,0,0
NAGALAND,PHEK,2011,0,0,0,0,0,0,0,0,0,0
NAGALAND,TUENSANG,2011,0,0,0,0,0,0,0,0,0,0
NAGALAND,WOKHA,2011,0,0,0,0,0,0,0,0,0,0
NAGALAND,ZUNHEBOTO,2011,0,0,0,0,0,0,0,0,0,0
NAGALAND,TOTAL,2011,0,0,0,0,0,0,0,0,0,0
ODISHA,ANGUL,2011,0,3,0,0,0,0,0,0,21,0
ODISHA,BALASORE,2011,0,4,0,0,0,2,2,0,31,0
ODISHA,BARAGARH,2011,0,2,0,0,0,0,3,0,28,0
ODISHA,BERHAMPUR,2011,0,0,0,0,0,0,1,0,7,0
ODISHA,BHADRAK,2011,0,0,0,0,0,0,0,0,4,0
ODISHA,BOLANGIR,2011,0,5,0,0,0,0,1,0,38,0
ODISHA,BOUDH,2011,0,1,0,0,0,0,0,0,4,0
ODISHA,CUTTACK,2011,0,0,0,0,0,0,0,0,4,0
ODISHA,DCP BBSR,2011,0,0,0,0,0,0,0,0,3,0
ODISHA,DCP CTC,2011,0,0,0,0,0,0,0,0,0,0
ODISHA,DEOGARH,2011,0,0,0,0,0,0,0,0,6,0
ODISHA,DHENKANAL,2011,0,2,2,0,0,0,3,0,11,0
ODISHA,GAJAPATI,2011,0,0,0,0,0,0,1,0,7,0
ODISHA,GANJAM,2011,0,0,0,0,0,0,3,0,4,0
ODISHA,JAGATSINGHPUR,2011,0,0,0,0,0,0,0,0,1,0
ODISHA,JAJPUR,2011,0,0,0,0,0,0,0,0,7,0
ODISHA,JHARSUGUDA,2011,1,1,0,0,0,0,0,0,13,0
ODISHA,KALAHANDI,2011,3,2,0,0,0,0,2,0,23,0
ODISHA,KANDHAMAL,2011,0,0,0,0,0,0,0,0,5,0
ODISHA,KENDRAPARA,2011,0,0,0,0,0,0,0,0,1,0
ODISHA,KEONJHAR,2011,0,4,0,0,0,0,0,0,16,0
ODISHA,KHURDA,2011,0,0,0,0,0,0,0,0,0,0
ODISHA,KORAPUT,2011,0,3,0,0,0,0,0,0,14,0
ODISHA,MALKANGIR,2011,0,0,0,0,0,0,0,0,3,0
ODISHA,MAYURBHANJ,2011,0,8,0,0,0,0,3,0,63,0
ODISHA,NAYAGARH,2011,0,1,0,0,0,0,0,0,6,0
ODISHA,NOWRANGPUR,2011,0,4,0,0,0,0,0,0,21,0
ODISHA,NUAPADA,2011,0,0,0,0,0,0,0,0,0,0
ODISHA,PURI,2011,0,0,0,0,0,0,0,0,1,0
ODISHA,RAYAGADA,2011,0,0,0,0,0,0,1,0,11,0
ODISHA,ROURKELA,2011,0,0,0,0,0,0,0,0,11,0
ODISHA,SAMBALPUR,2011,1,4,2,0,0,0,0,0,16,0
ODISHA,SONEPUR,2011,1,0,0,0,0,0,0,0,10,0
ODISHA,SRP(CUTTACK),2011,0,0,0,0,0,0,0,0,2,0
ODISHA,SRP(ROURKELA),2011,0,0,0,0,0,0,0,0,0,0
ODISHA,SUNDARGARH,2011,0,1,0,0,0,1,0,0,14,0
ODISHA,TOTAL,2011,6,45,4,0,0,3,20,0,406,0
PUNJAB,AMRITSAR,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,BARNALA,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,BATALA,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,BHATINDA,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,CP AMRITSAR,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,CP JALANDHAR,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,CP LUDHIANA,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,FARIDKOT,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,FATEHGARH SAHIB,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,FAZILKA,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,FEROZPUR,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,G.R.P,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,GURDASPUR,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,HOSHIARPUR,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,JALANDHAR,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,KAPURTHALA,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,KHANNA,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,LUDHIANA,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,MANSA,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,MOGA,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,MUKTSAR,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,PATHANKOT,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,PATIALA,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,ROPAR,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,SANGRUR,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,SAS NGR,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,SBS NAGAR,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,TARN TARAN,2011,0,0,0,0,0,0,0,0,0,0
PUNJAB,TOTAL,2011,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,AJMER,2011,0,2,0,0,0,0,2,0,1,25
RAJASTHAN,ALWAR,2011,6,2,0,0,0,1,1,0,1,73
RAJASTHAN,BANSWARA,2011,1,1,1,0,0,1,4,0,2,24
RAJASTHAN,BARAN,2011,0,12,4,0,0,0,4,0,2,56
RAJASTHAN,BARMER,2011,2,0,1,0,0,0,0,0,0,50
RAJASTHAN,BHARATPUR,2011,0,0,0,0,0,1,1,0,0,28
RAJASTHAN,BHILWARA,2011,0,0,0,0,0,0,0,0,0,28
RAJASTHAN,BIKANER,2011,0,0,0,0,0,0,0,0,0,5
RAJASTHAN,BUNDI,2011,1,2,0,0,0,0,1,0,2,58
RAJASTHAN,CHITTORGARH,2011,0,2,2,0,0,0,0,0,0,29
RAJASTHAN,CHURU,2011,0,1,0,0,0,0,0,0,0,2
RAJASTHAN,DAUSA,2011,0,0,1,0,0,0,1,0,1,50
RAJASTHAN,DHOLPUR,2011,0,0,0,0,0,0,4,0,0,11
RAJASTHAN,DUNGARPUR,2011,0,1,0,0,0,0,0,0,1,11
RAJASTHAN,G.R.P.AJMER,2011,0,0,0,0,0,0,0,0,1,0
RAJASTHAN,G.R.P.JODHPUR,2011,0,0,1,0,0,0,0,0,0,0
RAJASTHAN,GANGANAGAR,2011,0,0,0,0,0,0,1,0,0,3
RAJASTHAN,HANUMANGARH,2011,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR EAST,2011,0,1,0,0,0,0,0,0,3,35
RAJASTHAN,JAIPUR NORTH,2011,0,2,0,0,0,0,0,0,0,11
RAJASTHAN,JAIPUR RURAL,2011,1,3,0,0,0,2,0,0,0,53
RAJASTHAN,JAIPUR SOUTH,2011,0,0,0,0,0,0,0,0,0,17
RAJASTHAN,JAIPUR WEST,2011,0,0,0,0,0,0,0,0,0,31
RAJASTHAN,JAISALMER,2011,0,0,0,0,0,0,0,0,0,19
RAJASTHAN,JALORE,2011,2,0,0,0,0,0,0,0,2,34
RAJASTHAN,JHALAWAR,2011,3,4,0,0,0,0,2,0,0,26
RAJASTHAN,JHUNJHUNU,2011,0,0,0,0,0,0,0,0,0,20
RAJASTHAN,JODHPUR CITY,2011,0,0,1,0,0,0,0,0,1,9
RAJASTHAN,JODHPUR RURAL,2011,0,1,0,0,0,0,8,0,0,0
RAJASTHAN,KARAULI,2011,0,1,0,0,0,0,0,0,0,42
RAJASTHAN,KOTA CITY,2011,1,1,0,0,0,0,1,0,0,7
RAJASTHAN,KOTA RURAL,2011,0,5,0,0,0,0,3,0,0,25
RAJASTHAN,NAGAUR,2011,0,0,0,0,0,0,0,0,0,2
RAJASTHAN,PALI,2011,0,3,0,0,0,0,0,0,0,35
RAJASTHAN,PRATAPGARH,2011,0,3,3,0,0,0,20,0,0,22
RAJASTHAN,RAJSAMAND,2011,1,0,0,0,0,0,1,0,0,16
RAJASTHAN,SAWAI MADHOPUR,2011,0,0,0,0,0,0,0,0,0,53
RAJASTHAN,SIKAR,2011,0,1,0,0,0,2,2,0,0,42
RAJASTHAN,SIROHI,2011,1,0,1,0,0,0,17,0,0,18
RAJASTHAN,TONK,2011,0,1,2,0,0,0,28,0,2,20
RAJASTHAN,UDAIPUR,2011,0,1,1,0,1,0,7,0,1,50
RAJASTHAN,TOTAL,2011,19,50,18,0,1,7,108,0,20,1040
SIKKIM,EAST,2011,0,0,1,0,1,1,1,0,0,0
SIKKIM,NORTH,2011,0,0,0,0,0,0,1,0,0,1
SIKKIM,SOUTH,2011,0,0,0,0,0,0,1,0,0,0
SIKKIM,WEST,2011,0,0,0,0,0,0,1,0,0,0
SIKKIM,TOTAL,2011,0,0,1,0,1,1,4,0,0,1
TAMIL NADU,ARIYALUR,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENNAI,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENNAI RLY.,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE RURAL,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE URBAN,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CUDDALORE,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DINDIGUL,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KANCHIPURAM,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KANYAKUMARI,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,MADURAI RURAL,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,MADURAI URBAN,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAGAPATTINAM,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAMAKKAL,2011,0,0,0,0,0,0,0,0,2,0
TAMIL NADU,NILGIRIS,2011,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,PERAMBALUR,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,PUDUKOTTAI,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,RAMNATHAPURAM,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,SALEM RURAL,2011,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,SALEM URBAN,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,SIVAGANGAI,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THANJAVUR,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THENI,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUNELVELI RURAL,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUNELVELI URBAN,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVANNAMALAI,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVARUR,2011,0,0,0,0,0,0,0,0,0,1
TAMIL NADU,THOOTHUGUDI,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RLY.,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RURAL,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY URBAN,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPURAM,2011,0,3,0,0,0,0,15,0,0,0
TAMIL NADU,VIRUDHUNAGAR,2011,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TOTAL,2011,0,3,0,0,0,0,15,0,4,1
TRIPURA,DHALAI,2011,0,0,0,0,0,0,0,0,1,0
TRIPURA,GRP,2011,0,0,0,0,0,0,0,0,0,0
TRIPURA,NORTH,2011,0,0,0,0,0,0,0,0,0,0
TRIPURA,SOUTH,2011,1,7,0,0,0,0,6,0,0,14
TRIPURA,WEST,2011,0,0,0,0,0,0,0,0,0,1
TRIPURA,TOTAL,2011,1,7,0,0,0,0,6,0,1,15
UTTAR PRADESH,AGRA,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ALIGARH,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ALLAHABAD,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AMBEDKAR NAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AURAIYA,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AZAMGARH,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BADAUN,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAGHPAT,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAHRAICH,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BALLIA,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BALRAMPUR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BANDA,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BARABANKI,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAREILLY,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BASTI,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BHIM NAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BIJNOR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BULANDSHAHAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,CHANDOLI,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,CHITRAKOOT DHAM,2011,0,0,0,0,0,0,0,0,2,0
UTTAR PRADESH,CSM NAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,DEORIA,2011,0,0,0,0,0,0,0,0,0,11
UTTAR PRADESH,ETAH,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ETAWAH,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FAIZABAD,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FATEHGARH,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FATEHPUR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FIROZABAD,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,G.R.P.,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GAUTAMBUDH NAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GHAZIABAD,2011,1,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GHAZIPUR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GONDA,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HAMIRPUR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HARDOI,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HATHRAS,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,J.P.NAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JALAUN,2011,0,0,0,0,0,0,0,0,0,1
UTTAR PRADESH,JAUNPUR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JHANSI,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANNAUJ,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANPUR NAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANSHIRAM NAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KAUSHAMBI,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KHIRI,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KUSHI NAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,LALITPUR,2011,0,0,0,0,0,0,0,0,1,0
UTTAR PRADESH,LUCKNOW,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAHARAJGANJ,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAHOBA,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAINPURI,2011,1,0,0,0,0,0,0,0,1,0
UTTAR PRADESH,MATHURA,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAU,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MEERUT,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MIRZAPUR,2011,0,0,0,0,0,0,0,0,14,0
UTTAR PRADESH,MORADABAD,2011,0,0,0,0,0,0,0,0,0,1
UTTAR PRADESH,MUZAFFARNAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,PANCHSHIL NAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,PILIBHIT,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,PRABUDDH NAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,PRATAPGARH,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,RAIBAREILLY,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,RAMABAI NAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,RAMPUR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SAHARANPUR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SANT KABIRNAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SHAHJAHANPUR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SHRAWASTI,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SIDHARTHNAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SITAPUR,2011,0,0,0,0,0,0,0,0,0,2
UTTAR PRADESH,SONBHADRA,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ST.RAVIDASNAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SULTANPUR,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,UNNAO,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,VARANASI,2011,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,TOTAL,2011,2,0,0,0,0,0,0,0,18,15
UTTARAKHAND,ALMORA,2011,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,BAGESHWAR,2011,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,CHAMOLI,2011,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,CHAMPAWAT,2011,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,DEHRADUN,2011,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,HARIDWAR,2011,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,NAINITAL,2011,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,PAURI GARHWAL,2011,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,PITHORAGARH,2011,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,RUDRA PRAYAG,2011,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,TEHRI GARHWAL,2011,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,UDHAMSINGH NAGAR,2011,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,UTTARKASHI,2011,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,TOTAL,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,24 PARGANAS NORTH,2011,0,0,0,0,0,0,0,0,5,0
WEST BENGAL,24 PARGANAS SOUTH,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,ASANSOL,2011,0,0,0,0,0,0,0,0,1,0
WEST BENGAL,BANKURA,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BIRBHUM,2011,0,0,0,0,0,0,0,0,0,1
WEST BENGAL,BURDWAN,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,COOCHBEHAR,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,DAKSHIN DINAJPUR,2011,0,1,0,0,0,0,0,0,0,5
WEST BENGAL,DARJEELING,2011,0,0,0,0,0,0,0,0,3,3
WEST BENGAL,HOOGHLY,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH CITY,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH G.R.P.,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,JALPAIGURI,2011,0,0,0,0,0,0,0,0,2,0
WEST BENGAL,KHARAGPUR G.R.P.,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,KOLKATA,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,MALDA,2011,0,0,0,0,0,0,0,0,0,5
WEST BENGAL,MURSHIDABAD,2011,0,1,0,0,0,0,0,0,2,1
WEST BENGAL,NADIA,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PASCHIM MIDNAPUR,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PURAB MIDNAPUR,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PURULIA,2011,0,0,0,0,0,0,0,0,1,0
WEST BENGAL,SEALDAH G.R.P.,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,SILIGURI G.R.P.,2011,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,UTTAR DINAJPUR,2011,0,2,1,0,0,0,0,0,5,2
WEST BENGAL,TOTAL,2011,0,4,1,0,0,0,0,0,19,17
A & N ISLANDS,ANDAMAN,2011,0,1,0,0,0,0,0,0,2,4
A & N ISLANDS,NICOBAR,2011,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,TOTAL,2011,0,1,0,0,0,0,0,0,2,4
CHANDIGARH,CHANDIGARH,2011,0,0,0,0,0,0,0,0,0,0
CHANDIGARH,TOTAL,2011,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,D and N HAVELI,2011,0,1,0,0,0,0,0,0,0,1
D & N HAVELI,TOTAL,2011,0,1,0,0,0,0,0,0,0,1
DAMAN & DIU,DAMAN,2011,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,DIU,2011,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,TOTAL,2011,0,0,0,0,0,0,0,0,0,0
DELHI,CAW,2011,0,0,0,0,0,0,0,0,0,0
DELHI,CENTRAL,2011,0,0,0,0,0,0,0,0,0,0
DELHI,CRIME BRANCH,2011,0,0,0,0,0,0,0,0,0,0
DELHI,EAST,2011,0,0,0,0,0,0,0,0,0,0
DELHI,EOW,2011,0,0,0,0,0,0,0,0,0,0
DELHI,GRP(RLY),2011,0,0,0,0,0,0,0,0,0,0
DELHI,IGI AIRPORT,2011,0,0,0,0,0,0,0,0,0,0
DELHI,NEW DELHI,2011,0,0,0,0,0,0,0,0,0,0
DELHI,NORTH,2011,0,0,0,0,0,0,0,0,0,0
DELHI,NORTH-EAST,2011,0,0,0,0,0,0,0,0,0,0
DELHI,NORTH-WEST,2011,0,0,0,0,0,0,0,0,0,0
DELHI,OUTER,2011,0,0,0,0,0,0,0,0,0,0
DELHI,SOUTH,2011,0,0,0,0,0,0,0,0,0,0
DELHI,SOUTH-EAST,2011,0,0,0,0,0,0,0,0,0,0
DELHI,SOUTH-WEST,2011,0,0,0,0,0,0,0,0,0,0
DELHI,STF,2011,0,0,0,0,0,0,0,0,0,0
DELHI,WEST,2011,0,0,0,0,0,0,0,0,0,0
DELHI,TOTAL,2011,0,0,0,0,0,0,0,0,0,0
LAKSHADWEEP,LAKSHADWEEP,2011,0,0,0,0,0,0,0,0,0,0
LAKSHADWEEP,TOTAL,2011,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,KARAIKAL,2011,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,PUDUCHERRY,2011,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,TOTAL,2011,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,ADILABAD,2012,0,11,0,0,0,0,6,0,2,27
ANDHRA PRADESH,ANANTAPUR,2012,1,1,0,0,0,0,9,0,3,12
ANDHRA PRADESH,CHITTOOR,2012,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,CUDDAPAH,2012,0,1,0,0,0,0,14,0,4,9
